MEAN_X,MEAN_Y,nom_arret,Disttogare,good_names,i_est_200_,i_est_1km_,ind_sum,men_sum,men_pauv_s,men_1ind_s,men_5ind_s,men_prop_s,men_fmp_su,ind_snv_su,men_surf_s,men_coll_s,men_mais_s,log_av45_s,log_45_70_,log_70_90_,log_ap90_s,log_inc_su,log_soc_su,ind_0_3_su,ind_4_5_su,ind_6_10_s,ind_11_17_,ind_18_24_,ind_25_39_,ind_40_54_,ind_55_64_,ind_65_79_,ind_80p_su,ind_inc_su,alti1
656460.198659780435264,7105870.140831665135920,LAAC-FRAC,1950.002,FRAC LAAC,1.000000,0.000000,80.500000,54.700000,4.800000,33.900000,0.100000,32.700000,3.700000,1784335.500000,3594.100000,51.900000,2.800000,0.000000,52.900000,1.000000,0.800000,0.000000,0.600000,1.300000,0.200000,1.400000,1.700000,6.400000,22.200000,13.300000,12.300000,12.500000,9.200000,0.000000,4
656562.703904671361670,7105185.256776061840355,VICTOIRE,1411.597,VICTOIRE,0.000000,0.000000,1247.000000,763.000000,143.000000,451.000000,15.000000,276.000000,79.000000,28022227.900000,53192.000000,656.000000,107.000000,100.000000,456.000000,71.000000,135.000000,1.000000,197.000000,32.000000,12.000000,40.000000,82.500000,126.500000,257.000000,232.000000,154.000000,228.000000,82.000000,1.000000,8
656687.189387047546916,7104500.475798573344946,POMPIERS,1088.876,POMPIERS,0.000000,0.000000,502.000000,318.000000,65.000000,187.000000,2.000000,98.000000,48.000000,10314638.900000,20952.000000,312.000000,6.000000,62.000000,189.000000,33.000000,32.000000,2.000000,98.000000,15.500000,7.000000,7.000000,30.500000,52.000000,94.000000,84.000000,68.000000,97.000000,47.000000,0.000000,14
656906.174079355201684,7104720.101754561997950,110e RI,1380.533,110E RI,1.000000,0.000000,750.500000,393.900000,68.100000,191.400000,14.100000,120.600000,60.100000,15926268.500000,29108.800000,317.200000,76.700000,37.300000,296.400000,20.200000,39.000000,1.000000,185.000000,17.100000,15.100000,27.600000,76.200000,63.100000,113.300000,146.300000,95.300000,135.400000,58.100000,3.000000,6
657004.833237579558045,7105705.681578313931823,FENELON,2094.262,FENELON,0.000000,0.000000,1087.500000,592.000000,126.000000,310.000000,18.000000,211.000000,76.000000,23702552.000000,42514.000000,443.000000,149.000000,95.000000,324.000000,72.000000,101.000000,0.000000,210.000000,27.000000,23.000000,67.500000,78.000000,100.000000,192.000000,186.000000,153.000000,180.000000,77.000000,4.000000,9
657076.198081469046883,7104446.025233635678887,STADE TRIBUT,1441.030,STADE TRIBUT,2.000000,0.000000,461.000000,209.100000,11.000000,66.600000,9.900000,163.400000,13.900000,13751541.400000,23147.200000,48.900000,160.200000,38.800000,96.600000,41.800000,31.900000,0.000000,11.900000,13.000000,6.000000,22.500000,37.200000,31.900000,61.700000,77.600000,83.700000,84.500000,42.900000,0.000000,3
657235.372485423693433,7105880.557234631851315,GEERAERT,2376.441,GEERAERT,0.000000,0.000000,466.500000,282.000000,29.000000,162.000000,4.000000,121.000000,21.000000,13228568.100000,24623.000000,216.000000,66.000000,66.000000,139.000000,8.000000,69.000000,0.000000,1.000000,8.000000,4.000000,9.000000,32.000000,38.500000,90.000000,78.000000,68.000000,97.000000,41.000000,1.000000,8
657016.615402698400430,7105190.665194624103606,GLACIS,1735.011,GLACIS,0.000000,0.000000,1593.000000,847.000000,232.000000,392.000000,25.000000,88.000000,181.000000,26767105.200000,54088.000000,818.000000,29.000000,1.000000,621.000000,163.000000,61.000000,1.000000,719.000000,80.500000,37.000000,95.500000,124.000000,111.000000,279.000000,269.000000,212.000000,256.000000,128.000000,1.000000,10
657043.777130022644997,7105449.369731032289565,ST JEAN BAPTISTE,1929.757,SAINT JEAN BAPTISTE,0.000000,0.000000,724.500000,324.000000,96.000000,123.000000,19.000000,30.000000,75.000000,11964699.400000,22508.000000,289.000000,35.000000,0.000000,181.000000,71.000000,71.000000,1.000000,276.000000,36.000000,17.000000,43.000000,85.500000,76.000000,111.000000,136.000000,92.000000,105.000000,22.000000,1.000000,7
657456.231471194652840,7104699.174583295360208,MYOSOTIS,1878.582,MYOSOTIS,0.000000,0.000000,1010.500000,520.000000,76.000000,221.000000,19.000000,295.000000,50.000000,25234729.400000,46302.000000,278.000000,242.000000,97.000000,276.000000,79.000000,68.000000,0.000000,140.000000,31.500000,13.500000,46.000000,56.500000,67.000000,140.000000,172.000000,181.000000,202.000000,101.000000,0.000000,5
657333.497657087631524,7105319.657662061043084,GREVY,2063.785,GREVY,0.000000,0.000000,1750.000000,894.000000,102.000000,429.000000,41.000000,504.000000,83.000000,43854429.700000,78574.000000,473.000000,421.000000,284.000000,268.000000,168.000000,174.000000,0.000000,101.000000,72.000000,31.500000,74.000000,130.500000,162.000000,264.000000,369.000000,231.000000,305.000000,111.000000,0.000000,8
657655.110521199880168,7105445.825703120790422,EUROPE,2398.582,EUROPE,0.000000,0.000000,1138.000000,578.000000,77.000000,264.000000,22.000000,324.000000,58.000000,29219126.300000,50164.000000,250.000000,328.000000,287.000000,215.000000,33.000000,43.000000,0.000000,22.000000,58.500000,20.500000,55.000000,73.000000,96.000000,224.000000,245.000000,154.000000,150.000000,62.000000,0.000000,7
657463.611053200555034,7105908.128963748924434,TURENNE,2551.203,TURENNE,0.000000,0.000000,1675.000000,838.000000,120.000000,392.000000,36.000000,436.000000,69.000000,45821569.300000,78709.000000,443.000000,395.000000,559.000000,170.000000,41.000000,67.000000,1.000000,15.000000,56.000000,19.000000,80.000000,147.500000,154.500000,334.000000,354.000000,210.000000,236.000000,83.000000,1.000000,10
657729.884058024967089,7104899.773263775743544,HOPITAL,2205.187,HOPITAL,0.000000,0.000000,406.500000,220.000000,16.000000,120.000000,6.000000,98.000000,16.000000,9661428.000000,15595.000000,94.000000,126.000000,70.000000,46.000000,66.000000,35.000000,3.000000,69.000000,12.000000,4.000000,20.000000,29.000000,17.500000,62.000000,81.000000,42.000000,47.000000,92.000000,0.000000,6
656476.896195252891630,7104469.199573686346412,ROYER,884.227,ROYER,0.000000,0.000000,502.000000,303.000000,44.000000,169.000000,3.000000,118.000000,45.000000,10796010.600000,21075.000000,302.000000,1.000000,0.000000,244.000000,59.000000,0.000000,0.000000,78.000000,10.500000,5.000000,17.500000,29.000000,42.000000,100.000000,102.000000,72.000000,84.000000,37.000000,3.000000,6
656243.691525214700960,7104941.839970302768052,HOTEL DE VILLE,1026.948,HOTEL DE VILLE,1.000000,0.000000,1263.000000,807.200000,161.800000,500.300000,14.100000,294.800000,100.100000,26668761.800000,55988.100000,778.800000,28.400000,19.000000,570.000000,68.200000,146.000000,4.000000,143.000000,30.900000,13.000000,37.100000,69.300000,135.800000,229.500000,230.200000,174.700000,225.100000,110.400000,7.000000,7
656292.223213505814783,7105298.249836247414351,LEUGHENAER,1360.624,LEUGHENAER,0.000000,0.000000,711.000000,430.000000,68.000000,230.000000,4.000000,93.000000,54.000000,15347692.900000,29798.000000,401.000000,29.000000,0.000000,12.000000,0.000000,418.000000,0.000000,236.000000,26.500000,9.000000,18.500000,30.500000,62.500000,127.000000,113.000000,82.000000,169.000000,73.000000,0.000000,7
656875.416345286183059,7105937.526354536414146,MALO   PLAGE,2206.079,DUNKERQUE MALO PLAGE,0.000000,0.000000,478.000000,315.000000,38.000000,198.000000,2.000000,172.000000,22.000000,10924507.900000,21054.000000,292.000000,23.000000,0.000000,120.000000,183.000000,12.000000,0.000000,0.000000,11.500000,4.500000,9.500000,14.500000,38.000000,69.000000,89.000000,76.000000,122.000000,44.000000,0.000000,10
657839.100362038239837,7104898.356559537351131,CHURCHILL,2306.474,CHURCHILL,0.000000,0.000000,672.000000,304.000000,38.000000,121.000000,18.000000,213.000000,31.000000,18046717.300000,30547.000000,87.000000,217.000000,216.000000,51.000000,22.000000,15.000000,0.000000,4.000000,19.500000,8.500000,36.500000,57.500000,75.000000,113.000000,156.000000,86.000000,82.000000,31.000000,7.000000,5
657893.250084547558799,7105538.591185778379440,VOLTAIRE,2647.891,VOLTAIRE,0.000000,0.000000,1266.500000,623.000000,72.000000,276.000000,31.000000,406.000000,50.000000,32340060.800000,53039.000000,235.000000,388.000000,386.000000,83.000000,90.000000,63.000000,1.000000,15.000000,40.000000,33.000000,70.000000,97.500000,73.000000,247.000000,251.000000,184.000000,199.000000,72.000000,0.000000,9
658083.639632190810516,7105612.665227969177067,AV. DE LA MER,2847.960,AVENUE DE LA MER,0.000000,0.000000,1332.000000,647.000000,93.000000,270.000000,25.000000,345.000000,86.000000,29939740.700000,53957.000000,275.000000,372.000000,235.000000,223.000000,83.000000,106.000000,0.000000,133.000000,61.500000,43.000000,71.500000,102.000000,112.000000,264.000000,270.000000,160.000000,174.000000,74.000000,0.000000,9
658112.583912182366475,7105163.787764527834952,RESISTANCE,2660.502,RESISTANCE,0.000000,0.000000,603.500000,281.000000,33.000000,116.000000,14.000000,166.000000,19.000000,15512831.100000,26638.000000,114.000000,167.000000,143.000000,50.000000,13.000000,75.000000,0.000000,38.000000,18.000000,13.000000,30.500000,58.000000,43.000000,113.000000,126.000000,79.000000,89.000000,34.000000,0.000000,6
658346.733000180218369,7105260.745578342117369,ABBE BONPAIN,2913.853,ABBE BONPAIN,0.000000,0.000000,971.000000,469.000000,75.000000,185.000000,22.000000,246.000000,64.000000,21143398.900000,38441.000000,173.000000,296.000000,225.000000,94.000000,68.000000,81.000000,1.000000,78.000000,44.500000,25.500000,48.000000,73.500000,79.500000,194.000000,179.000000,138.000000,131.000000,58.000000,0.000000,7
658435.097067725611851,7105749.058409996330738,REYNAERT,3218.500,REYNAERT,0.000000,0.000000,741.500000,332.000000,33.000000,111.000000,16.000000,270.000000,32.000000,19153257.300000,32014.000000,46.000000,286.000000,114.000000,123.000000,84.000000,11.000000,0.000000,15.000000,23.000000,12.500000,34.500000,69.500000,61.000000,121.000000,143.000000,113.000000,118.000000,46.000000,0.000000,8
658631.602799377171323,7105391.589302109554410,ALSACE,3227.307,ALSACE,2.000000,0.000000,519.000000,254.200000,46.400000,104.900000,10.400000,87.900000,42.000000,10384671.300000,19647.700000,161.000000,93.200000,40.600000,113.000000,92.600000,8.000000,0.000000,125.000000,16.800000,13.900000,26.300000,47.400000,47.500000,85.600000,107.400000,80.300000,61.300000,30.500000,2.000000,5
658801.972299571614712,7104724.044077964499593,COQUELLE,3185.453,COQUELLE,3.000000,0.000000,659.500000,302.900000,54.000000,114.500000,14.200000,75.000000,40.600000,12578426.300000,24414.800000,114.000000,188.900000,14.700000,64.600000,104.200000,119.400000,0.000000,209.000000,25.800000,13.300000,39.500000,64.200000,55.800000,96.200000,136.800000,74.500000,98.500000,53.900000,1.000000,4
658665.180583211942576,7105839.422912335023284,MARGATE,3462.376,MARGATE,0.000000,0.000000,1194.000000,627.000000,106.000000,274.000000,15.000000,281.000000,107.000000,25429292.700000,48816.000000,408.000000,219.000000,65.000000,171.000000,342.000000,47.000000,2.000000,249.000000,43.000000,21.000000,63.000000,89.000000,87.000000,165.000000,215.000000,165.000000,231.000000,114.000000,1.000000,12
657761.492910337052308,7106041.563471568748355,AVENUE  KLEBER,2857.265,AVENUE KLEBER,0.000000,0.000000,1463.000000,713.000000,69.000000,325.000000,45.000000,418.000000,56.000000,41817778.900000,66021.000000,383.000000,330.000000,445.000000,125.000000,56.000000,87.000000,0.000000,5.000000,56.500000,22.500000,70.500000,124.000000,131.500000,244.000000,288.000000,199.000000,245.000000,82.000000,0.000000,8
657934.519170512794517,7106145.208848752081394,POSTE DE SECOURS,3054.581,POSTE DE SECOURS,0.000000,0.000000,1048.000000,553.000000,47.000000,268.000000,13.000000,301.000000,47.000000,29103449.300000,48850.000000,330.000000,223.000000,243.000000,170.000000,42.000000,98.000000,0.000000,21.000000,36.000000,11.500000,47.000000,69.500000,85.000000,175.000000,219.000000,147.000000,190.000000,68.000000,0.000000,10
658333.477292652009055,7106218.961602013558149,CHOISEUL,3405.410,CHOISEUL,0.000000,0.000000,1040.500000,646.000000,48.000000,360.000000,6.000000,386.000000,36.000000,28838963.700000,53737.000000,488.000000,158.000000,8.000000,163.000000,436.000000,39.000000,0.000000,0.000000,20.000000,11.500000,20.000000,33.500000,55.500000,126.000000,158.000000,125.000000,296.000000,195.000000,0.000000,12
658578.488997120410204,7106172.884943122975528,BRITANIA,3572.314,BRITANIA,0.000000,0.000000,372.500000,263.000000,39.000000,179.000000,0.000000,53.000000,22.000000,7185412.800000,15247.000000,263.000000,0.000000,0.000000,0.000000,263.000000,0.000000,0.000000,101.000000,2.000000,9.000000,8.500000,11.000000,21.000000,75.000000,61.000000,58.000000,90.000000,37.000000,0.000000,9
656728.000628278590739,7100089.076726522296667,CROIZAT,4127.903,CAPPELLE LA GRANDE CROIZAT,1.000000,0.000000,398.500000,166.600000,7.500000,44.000000,9.500000,159.000000,8.500000,9037969.900000,15956.100000,0.000000,166.600000,6.000000,7.000000,147.500000,6.100000,0.000000,0.000000,10.000000,6.300000,19.500000,38.100000,32.000000,42.000000,93.600000,44.000000,86.000000,27.000000,0.000000,0
656800.019429865758866,7101102.336776328273118,SEPT PLANETES,3182.763,COUDEKERQUE BRANCHE 7 PLANETES,4.000000,0.000000,63.000000,20.300000,5.200000,2.500000,2.500000,13.700000,1.900000,1122219.900000,1917.200000,0.200000,20.100000,11.700000,2.800000,1.600000,4.200000,0.000000,2.000000,2.100000,1.900000,3.500000,8.200000,8.700000,5.400000,20.600000,5.100000,4.900000,2.600000,0.000000,3
656072.479482738301158,7100448.717526171356440,CRAYHOF,3654.435,CRAYHOF,2.000000,0.000000,617.000000,233.600000,29.100000,52.900000,23.100000,177.000000,27.600000,13877462.900000,21522.600000,36.000000,197.600000,0.000000,71.900000,8.100000,153.600000,0.000000,42.600000,24.700000,20.200000,45.500000,77.700000,48.900000,127.200000,129.200000,81.400000,30.100000,31.100000,1.000000,0
655321.778633044566959,7100452.283337216824293,MAIRIE CAPPELLE,3647.746,MAIRIE CAPPELLE,1.000000,0.000000,582.000000,287.400000,68.900000,123.100000,13.900000,56.000000,43.400000,10040858.500000,20730.500000,198.000000,89.400000,0.000000,45.100000,184.900000,57.400000,0.000000,227.400000,18.200000,7.700000,33.000000,48.800000,70.100000,126.900000,105.900000,70.500000,70.000000,30.900000,0.000000,4
655709.944007333717309,7100474.192861201241612,GUILLEMINOT,3608.131,GUILLEMINOT,0.000000,0.000000,481.000000,219.000000,51.000000,89.000000,15.000000,48.000000,24.000000,9639084.600000,15320.000000,124.000000,95.000000,0.000000,18.000000,112.000000,89.000000,0.000000,157.000000,35.000000,14.500000,35.500000,34.000000,45.000000,137.000000,76.000000,54.000000,33.000000,17.000000,0.000000,-1
656414.911777959438041,7100620.286161657422781,CHEMINOTS,3538.691,CHEMINOTS,0.000000,0.000000,558.500000,221.000000,26.000000,53.000000,14.000000,136.000000,30.000000,11315553.300000,19650.000000,49.000000,172.000000,3.000000,62.000000,15.000000,141.000000,0.000000,78.000000,26.000000,17.500000,39.500000,56.000000,52.500000,129.000000,105.000000,63.000000,38.000000,32.000000,0.000000,2
654861.824121799203567,7099929.218380919657648,PAPPE VELD,4233.181,PAPPE VELD,1.000000,0.000000,465.500000,183.900000,9.100000,30.200000,13.000000,147.800000,9.000000,11210195.400000,18134.200000,0.100000,183.800000,1.200000,0.200000,147.400000,35.100000,0.000000,31.000000,20.100000,12.000000,19.100000,41.100000,24.600000,103.300000,76.300000,77.300000,83.500000,8.200000,0.000000,0
655441.766900068731047,7100048.220154799520969,HOOGHE-PORTE,4041.133,HOOGHEPORTE,1.000000,1.000000,203.500000,56.800000,14.000000,6.200000,17.000000,1.700000,10.000000,3236149.400000,4961.400000,6.000000,50.800000,0.400000,0.300000,0.100000,56.000000,0.000000,55.000000,13.100000,10.000000,30.600000,29.700000,20.600000,43.400000,37.500000,14.100000,3.300000,1.200000,0.000000,2
655382.132731148740277,7100281.621034920215607,PLANETARIUM,3812.393,PLANETARIUM,0.000000,0.000000,436.000000,185.000000,53.000000,66.000000,13.000000,24.000000,37.000000,7331807.300000,14108.000000,139.000000,46.000000,0.000000,0.000000,101.000000,84.000000,0.000000,156.000000,30.500000,17.000000,35.500000,45.000000,46.000000,83.000000,95.000000,57.000000,23.000000,4.000000,0.000000,4
655094.281935568666086,7100447.158602128736675,SAINT-JOSEPH,3682.237,SAINT JOSEPH,1.000000,0.000000,520.500000,225.000000,44.500000,68.400000,19.300000,102.500000,30.000000,9973317.700000,19236.600000,96.300000,128.700000,29.400000,3.500000,188.900000,3.200000,0.000000,113.000000,29.400000,11.900000,31.000000,38.500000,47.000000,82.400000,83.900000,60.900000,126.300000,9.200000,0.000000,3
654890.472338769817725,7101383.018739075399935,C.I.L ARTOIS,2812.816,CIL ARTOIS,2.000000,0.000000,682.500000,298.500000,34.100000,96.800000,16.600000,250.000000,21.000000,14109832.200000,25110.800000,3.000000,295.500000,35.000000,230.900000,22.600000,7.000000,3.000000,19.000000,37.700000,18.000000,38.200000,49.000000,50.300000,145.400000,114.600000,79.400000,87.600000,62.300000,0.000000,0
660346.628555183997378,7106667.909898325800896,SCHWEITZER,5333.478,SCHWEITZER,0.000000,0.000000,784.500000,356.000000,22.000000,117.000000,21.000000,299.000000,32.000000,21272858.700000,33851.000000,67.000000,289.000000,2.000000,174.000000,96.000000,83.000000,1.000000,0.000000,17.500000,10.000000,30.000000,70.500000,52.500000,110.000000,151.000000,110.000000,162.000000,69.000000,2.000000,7
660045.577376691042446,7106356.572768241167068,AVENUE DU LARGE,4920.856,AVENUE DU LARGE,0.000000,0.000000,1113.000000,532.000000,38.000000,202.000000,23.000000,309.000000,42.000000,29611582.400000,47089.000000,237.000000,295.000000,79.000000,142.000000,108.000000,203.000000,0.000000,51.000000,32.500000,11.000000,51.000000,71.500000,104.000000,169.000000,205.000000,177.000000,220.000000,70.000000,2.000000,8
660129.926825399510562,7106196.293662792071700,LEFF. GARE,4924.909,GARE LEFFRINCKOUCKE,0.000000,0.000000,999.000000,428.000000,90.000000,138.000000,33.000000,240.000000,72.000000,20502823.300000,34962.000000,173.000000,255.000000,62.000000,163.000000,141.000000,62.000000,0.000000,128.000000,41.000000,30.000000,64.000000,112.500000,76.500000,143.000000,187.000000,125.000000,165.000000,55.000000,0.000000,6
660463.839113745605573,7107039.561309466138482,LEFF. PLAGE,5622.573,LEFFRINCKOUCKE PLAGE,2.000000,0.000000,204.500000,90.000000,4.000000,27.000000,3.000000,75.000000,6.000000,6485390.500000,9950.000000,21.000000,69.000000,0.000000,25.000000,43.000000,21.000000,1.000000,0.000000,7.900000,2.000000,5.000000,11.500000,21.000000,20.000000,35.000000,33.000000,57.000000,12.100000,0.000000,9
660896.710531008429825,7105922.750494654290378,ROBINSON,5530.131,ROBINSON,0.000000,0.000000,99.500000,41.000000,1.000000,5.000000,2.000000,38.000000,2.000000,3209307.800000,5007.000000,0.000000,41.000000,2.000000,5.000000,5.000000,29.000000,0.000000,0.000000,3.000000,1.000000,4.000000,8.500000,5.000000,8.000000,20.000000,21.000000,22.000000,7.000000,0.000000,1
660604.556278898613527,7106397.377571101300418,MAIRIE LEFFRINCKOUCKE,5439.947,MAIRIE LEFFRINCKOUCKE,0.000000,0.000000,812.000000,398.000000,46.000000,155.000000,18.000000,209.000000,47.000000,17495551.500000,31532.000000,140.000000,258.000000,37.000000,123.000000,139.000000,99.000000,0.000000,150.000000,25.500000,22.500000,40.500000,51.500000,53.000000,148.000000,150.000000,131.000000,135.000000,55.000000,0.000000,7
660921.255632142419927,7106424.870331389829516,FORT DES DUNES,5739.287,LEFFRINCKOUCKE FORT DES DUNES,0.000000,0.000000,675.500000,302.000000,59.000000,105.000000,18.000000,122.000000,28.000000,14332695.500000,25463.000000,24.000000,278.000000,22.000000,100.000000,112.000000,68.000000,0.000000,168.000000,17.000000,8.000000,32.500000,58.000000,54.000000,91.000000,142.000000,114.000000,135.000000,24.000000,0.000000,7
659744.082125912420452,7106258.528374321758747,MANET,4608.479,MANET,2.000000,1.000000,658.000000,310.000000,49.200000,124.300000,18.500000,120.300000,50.400000,14005825.300000,24789.700000,166.900000,143.100000,7.100000,77.000000,166.700000,59.200000,0.000000,143.000000,22.100000,11.900000,39.500000,68.500000,57.600000,100.900000,132.300000,80.600000,101.200000,42.400000,1.000000,7
655884.800268250866793,7104503.986406916752458,PARC MARINE,468.060,PARC MARINE,0.000000,0.000000,46.500000,30.000000,6.000000,18.000000,0.000000,12.000000,4.000000,1036384.400000,1937.000000,23.000000,7.000000,0.000000,27.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.500000,1.000000,1.000000,7.000000,12.000000,7.000000,10.000000,5.000000,3.000000,0.000000,2
656019.562816538615152,7104280.104946156963706,REPUBLIQUE,391.422,REPUBLIQUE,0.000000,0.000000,304.000000,194.000000,32.000000,127.000000,3.000000,70.000000,15.000000,6664193.200000,13281.000000,192.000000,2.000000,1.000000,174.000000,3.000000,16.000000,0.000000,0.000000,6.000000,4.000000,7.000000,22.000000,20.000000,64.000000,59.000000,43.000000,56.000000,23.000000,0.000000,6
656241.370428388705477,7104475.493008213117719,JEAN BART,683.909,JEAN BART,0.000000,0.000000,964.000000,599.000000,98.000000,345.000000,8.000000,168.000000,74.000000,21471233.100000,41844.000000,586.000000,13.000000,52.000000,402.000000,13.000000,132.000000,0.000000,62.000000,24.000000,16.000000,31.500000,43.000000,94.500000,221.000000,204.000000,105.000000,147.000000,78.000000,0.000000,7
656032.144179009250365,7105176.556396461091936,L'HERMITTE,1149.039,L'HERMITTE,1.000000,0.000000,116.500000,79.000000,17.600000,52.400000,0.100000,11.300000,3.300000,2662666.100000,4867.800000,78.700000,0.300000,18.000000,26.700000,13.000000,21.300000,0.000000,4.200000,3.100000,0.500000,0.200000,1.000000,11.700000,31.800000,20.500000,14.500000,23.200000,10.000000,0.000000,8
655762.360459110699594,7104895.114334347657859,UNIVERSITE,816.877,UNIVERSITE,3.000000,2.000000,227.000000,144.200000,37.400000,89.200000,2.900000,26.000000,20.600000,4859026.300000,8360.100000,139.600000,4.600000,6.000000,34.700000,10.700000,92.800000,0.000000,18.000000,10.400000,1.900000,10.700000,12.000000,28.700000,74.300000,39.400000,28.100000,18.900000,2.600000,0.000000,11
656091.514502605888993,7105570.585037529468536,GRAND LARGE,1543.720,PHARES ET BALISES,1.000000,1.000000,382.000000,163.600000,30.800000,56.600000,14.000000,19.200000,34.300000,7729093.700000,12324.800000,129.600000,34.000000,0.000000,0.300000,0.100000,163.200000,0.000000,97.000000,17.200000,10.500000,36.200000,38.700000,40.500000,69.200000,77.400000,44.200000,44.100000,4.000000,0.000000,4
656206.239819817012176,7105068.992000840604305,MINCK,1117.459,MINCK,1.000000,0.000000,45.500000,30.300000,9.600000,20.800000,0.800000,4.000000,4.000000,866319.200000,1772.100000,26.300000,4.000000,0.000000,26.300000,0.000000,4.000000,0.000000,3.200000,1.600000,0.800000,2.400000,0.800000,10.400000,11.900000,7.200000,7.200000,2.400000,0.800000,0.000000,4
653850.827283547609113,7102785.043547373265028,LEFERME,2243.946,LEFERME,0.000000,0.000000,1265.500000,504.000000,76.000000,112.000000,45.000000,371.000000,53.000000,27301808.100000,46818.000000,71.000000,433.000000,53.000000,227.000000,173.000000,51.000000,0.000000,94.000000,41.500000,32.000000,73.000000,130.500000,88.500000,190.000000,240.000000,179.000000,217.000000,73.000000,1.000000,1
654097.121780995046720,7103326.671050405129790,PONT GHESQUIERE,1755.622,PONT GHESQUIERE,0.000000,0.000000,957.000000,387.000000,92.000000,102.000000,29.000000,186.000000,60.000000,17911718.500000,31220.000000,152.000000,235.000000,100.000000,108.000000,106.000000,73.000000,0.000000,152.000000,38.000000,24.000000,76.500000,95.500000,87.000000,168.000000,210.000000,126.000000,100.000000,32.000000,0.000000,2
653988.920703030074947,7103755.945756861008704,ST BENOIT,1724.082,SAINT BENOIT,0.000000,0.000000,1408.000000,565.000000,123.000000,178.000000,61.000000,330.000000,65.000000,26607150.600000,48334.000000,158.000000,407.000000,352.000000,51.000000,86.000000,76.000000,0.000000,101.000000,51.000000,36.000000,119.000000,155.500000,122.500000,280.000000,272.000000,157.000000,153.000000,60.000000,2.000000,5
654314.311169566004537,7102903.685009333305061,BASTILLE,1805.296,BASTILLE,0.000000,0.000000,872.500000,321.000000,64.000000,66.000000,32.000000,160.000000,49.000000,16414667.200000,27717.000000,63.000000,258.000000,50.000000,143.000000,7.000000,121.000000,0.000000,131.000000,32.000000,18.000000,61.000000,102.500000,104.000000,143.000000,207.000000,100.000000,77.000000,28.000000,0.000000,3
654404.800021552247927,7103821.498110958375037,BEFFROI,1303.391,BEFFROI,0.000000,0.000000,1027.500000,462.000000,148.000000,196.000000,41.000000,146.000000,59.000000,17714902.400000,35007.000000,255.000000,207.000000,230.000000,61.000000,64.000000,107.000000,0.000000,173.000000,66.000000,21.000000,58.500000,108.000000,119.000000,205.000000,197.000000,119.000000,106.000000,28.000000,0.000000,5
654382.738852629205212,7103434.776310679502785,PONT BERTEAUX,1451.504,PONT BERTEAUX,1.000000,0.000000,710.500000,297.200000,52.400000,103.900000,23.100000,192.900000,23.100000,13890097.800000,25586.700000,66.000000,231.200000,230.300000,35.400000,4.000000,27.500000,0.000000,19.300000,27.100000,16.500000,65.000000,71.200000,57.700000,134.200000,140.000000,94.900000,69.100000,34.800000,0.000000,3
654385.745408931281418,7102456.812089068815112,PONT LOBY,2078.898,PONT LOBY,1.000000,0.000000,139.500000,50.200000,2.400000,5.200000,4.200000,47.200000,7.400000,3692013.400000,5503.100000,0.000000,50.200000,1.600000,0.400000,2.400000,45.800000,0.000000,0.000000,1.400000,1.000000,8.000000,21.200000,11.600000,20.800000,38.500000,22.800000,10.800000,3.400000,0.000000,-2
654372.936505073914304,7103188.801570605486631,LOUIS XIV,1584.752,LOUIS XIV,0.000000,0.000000,654.000000,250.000000,39.000000,63.000000,24.000000,145.000000,28.000000,12586565.100000,21730.000000,51.000000,199.000000,134.000000,94.000000,16.000000,6.000000,0.000000,45.000000,41.000000,13.500000,64.000000,65.500000,54.000000,126.000000,134.000000,64.000000,67.000000,25.000000,0.000000,4
654492.479809846496210,7103238.323917194269598,ST. ANTOINE,1458.338,SAINT ANTOINE,1.000000,0.000000,402.500000,137.800000,18.600000,31.100000,23.900000,99.100000,11.900000,7892606.200000,12384.300000,12.000000,125.800000,57.700000,54.600000,2.000000,23.500000,0.000000,17.700000,20.400000,12.500000,39.500000,48.300000,34.800000,65.800000,91.000000,34.100000,32.900000,22.200000,1.000000,5
654605.197848111391068,7102931.236411853693426,LYCEE  EUROPE,1576.049,LYCEE EUROPE,1.000000,0.000000,364.500000,133.800000,21.600000,31.800000,17.800000,97.800000,15.600000,7447114.300000,11047.900000,8.000000,125.800000,12.400000,103.600000,10.600000,6.200000,1.000000,8.000000,18.600000,8.000000,36.500000,52.300000,21.400000,68.200000,78.500000,35.200000,25.200000,19.600000,1.000000,4
654775.187603539670818,7103873.382327721454203,FAIDHERBE,930.401,FAIDHERBE,0.000000,0.000000,561.500000,210.000000,51.000000,60.000000,26.000000,80.000000,35.000000,9830377.300000,16195.000000,107.000000,103.000000,55.000000,133.000000,7.000000,15.000000,0.000000,90.000000,35.000000,28.000000,54.000000,65.500000,48.000000,115.000000,100.000000,46.000000,56.000000,14.000000,0.000000,6
654893.206196160288528,7103611.805535227060318,PONT TRYSTRAM,918.282,PONT TRYSTRAM,0.000000,0.000000,278.000000,133.000000,59.000000,59.000000,8.000000,1.000000,26.000000,4026570.100000,7794.000000,133.000000,0.000000,0.000000,0.000000,133.000000,0.000000,0.000000,132.000000,19.000000,3.000000,20.000000,20.000000,23.000000,51.000000,57.000000,36.000000,35.000000,7.000000,7.000000,5
